,Genome,Rank,Count,Hamming_distance,Match
4770,G002774635,Species,704,0,False
4771,G002774635,Phylum,565,5,False
4772,G002774635,Genus,482,2,False
4773,G002774635,Class,454,5,False
4774,G002774635,Family,421,5,False
4775,G002774635,Phylum,390,4,False
4776,G002774635,Order,374,5,False
4777,G002774635,Family,304,4,False
4778,G002774635,Class,289,3,False
4779,G002774635,Phylum,267,3,False
4780,G002774635,Class,234,4,False
4781,G002774635,Order,228,3,False
4782,G002774635,Order,227,4,False
4783,G002774635,Phylum,222,2,False
4784,G002774635,Family,221,3,False
4785,G002774635,Genus,221,1,False
4786,G002774635,Class,189,2,False
4787,G002774635,Phylum,180,1,False
4788,G002774635,Class,137,1,False
4789,G002774635,Family,112,2,False
4790,G002774635,Order,107,2,False
4791,G002774635,Family,98,1,False
4792,G002774635,Order,53,1,False
4793,G002774635,Genus,51,0,False
4794,G002774635,Phylum,41,0,False
4795,G002774635,Class,31,0,False
4796,G002774635,Order,25,0,False
4797,G002774635,Family,10,0,False
4798,G002774635,Kingdom,6,2,False
4799,G002200945,Species,191372,0,True
4800,G002200945,Species,102765,5,False
4801,G002200945,Species,100807,2,False
4802,G002200945,Species,100553,1,True
4803,G002200945,Species,90341,3,False
4804,G002200945,Species,78682,1,False
4805,G002200945,Species,78149,4,False
4806,G002200945,Species,31768,2,True
4807,G002200945,Genus,28008,0,True
4808,G002200945,Species,17840,0,False
4809,G002200945,Genus,14049,1,True
4810,G002200945,Species,8568,3,True
4811,G002200945,Order,8299,0,True
4812,G002200945,Order,7965,1,True
4813,G002200945,Genus,5974,2,True
4814,G002200945,Class,5111,1,True
4815,G002200945,Family,4837,0,True
4816,G002200945,Order,4087,2,True
4817,G002200945,Class,3814,0,True
4818,G002200945,Family,3337,1,True
4819,G002200945,Genus,2859,3,True
4820,G002200945,Class,2842,2,True
4821,G002200945,Family,2697,2,False
4822,G002200945,Family,2655,1,False
4823,G002200945,Species,2536,4,True
4824,G002200945,Genus,2510,5,False
4825,G002200945,Genus,2484,2,False
4826,G002200945,Phylum,2369,1,True
4827,G002200945,Genus,2120,3,False
4828,G002200945,Genus,1988,1,False
4829,G002200945,Genus,1929,4,False
4830,G002200945,Family,1815,3,False
4831,G002200945,Kingdom,1768,1,True
4832,G002200945,Phylum,1705,2,True
4833,G002200945,Order,1590,3,True
4834,G002200945,Kingdom,1387,2,True
4835,G002200945,Phylum,1333,0,True
4836,G002200945,Genus,1316,4,True
4837,G002200945,Family,1285,2,True
4838,G002200945,Class,1200,3,True
4839,G002200945,Family,1156,4,False
4840,G002200945,Family,983,5,False
4841,G002200945,Kingdom,814,3,True
4842,G002200945,Species,791,5,True
4843,G002200945,Phylum,789,3,True
4844,G002200945,Kingdom,759,0,True
4845,G002200945,Genus,648,5,True
4846,G002200945,Order,561,4,True
4847,G002200945,Kingdom,523,4,True
4848,G002200945,Class,520,3,False
4849,G002200945,Class,518,5,False
4850,G002200945,Class,495,4,True
4851,G002200945,Family,482,3,True
4852,G002200945,Class,481,2,False
4853,G002200945,Kingdom,478,5,True
4854,G002200945,Family,433,0,False
4855,G002200945,Class,383,4,False
4856,G002200945,Class,355,1,False
4857,G002200945,Genus,341,0,False
4858,G002200945,Phylum,332,4,True
4859,G002200945,Order,307,2,False
4860,G002200945,Order,299,5,False
4861,G002200945,Order,246,3,False
4862,G002200945,Phylum,239,5,True
4863,G002200945,Order,235,5,True
4864,G002200945,Class,231,5,True
4865,G002200945,Order,220,1,False
4866,G002200945,Order,210,4,False
4867,G002200945,Family,167,4,True
4868,G002200945,Phylum,133,5,False
4869,G002200945,Phylum,92,4,False
4870,G002200945,Phylum,61,2,False
4871,G002200945,Phylum,52,3,False
4872,G002200945,Family,50,5,True
4873,G002200945,Phylum,44,1,False
4874,G002200945,Class,38,0,False
4875,G002200945,Order,20,0,False
4876,G002200945,Kingdom,3,5,False
4877,G002200945,Kingdom,3,3,False
4878,G002200945,Phylum,3,0,False
4879,G002200945,Kingdom,2,4,False
4880,G003457145,Species,89633,5,False
4881,G003457145,Species,81646,4,False
4882,G003457145,Species,73705,3,False
4883,G003457145,Species,52620,2,False
4884,G003457145,Species,26230,1,False
4885,G003457145,Species,8073,0,False
4886,G003457145,Genus,3081,0,True
4887,G003457145,Genus,2767,1,True
4888,G003457145,Genus,2645,5,False
4889,G003457145,Genus,2417,2,True
4890,G003457145,Genus,2142,4,False
4891,G003457145,Genus,2007,3,True
4892,G003457145,Genus,1886,3,False
4893,G003457145,Genus,1751,4,True
4894,G003457145,Genus,1357,5,True
4895,G003457145,Genus,1348,2,False
4896,G003457145,Genus,1092,0,False
4897,G003457145,Kingdom,868,5,True
4898,G003457145,Genus,661,1,False
4899,G003457145,Family,565,1,True
4900,G003457145,Order,515,1,True
4901,G003457145,Family,469,2,True
4902,G003457145,Order,442,2,True
4903,G003457145,Family,391,0,True
4904,G003457145,Kingdom,383,4,True
4905,G003457145,Order,364,3,True
4906,G003457145,Family,356,3,True
4907,G003457145,Kingdom,332,3,True
4908,G003457145,Family,330,4,True
4909,G003457145,Family,316,5,False
4910,G003457145,Order,316,0,True
4911,G003457145,Family,292,4,False
4912,G003457145,Order,288,4,True
4913,G003457145,Order,286,5,False
4914,G003457145,Phylum,282,5,False
4915,G003457145,Kingdom,268,2,True
4916,G003457145,Kingdom,246,1,True
4917,G003457145,Class,242,5,False
4918,G003457145,Family,223,3,False
4919,G003457145,Order,199,5,True
4920,G003457145,Phylum,169,1,True
4921,G003457145,Order,164,3,False
4922,G003457145,Family,164,2,False
4923,G003457145,Order,159,4,False
4924,G003457145,Family,152,5,True
4925,G003457145,Phylum,151,4,False
4926,G003457145,Phylum,147,3,False
4927,G003457145,Class,127,2,True
4928,G003457145,Class,126,1,True
4929,G003457145,Phylum,119,2,True
4930,G003457145,Phylum,114,3,True
4931,G003457145,Phylum,110,2,False
4932,G003457145,Class,107,4,False
4933,G003457145,Class,105,3,False
4934,G003457145,Kingdom,97,0,True
4935,G003457145,Class,89,2,False
4936,G003457145,Family,88,1,False
4937,G003457145,Order,84,2,False
4938,G003457145,Phylum,75,5,True
4939,G003457145,Order,68,1,False
4940,G003457145,Phylum,64,0,True
4941,G003457145,Class,62,1,False
4942,G003457145,Phylum,60,4,True
4943,G003457145,Class,59,3,True
4944,G003457145,Class,54,4,True
4945,G003457145,Phylum,53,1,False
4946,G003457145,Class,43,0,True
4947,G003457145,Family,20,0,False
4948,G003457145,Class,19,5,True
4949,G003457145,Order,18,0,False
4950,G003457145,Phylum,9,0,False
4951,G003457145,Kingdom,3,5,False
4952,G003457145,Class,1,0,False
4953,G003242625,Species,643763,0,True
4954,G003242625,Species,111633,5,False
4955,G003242625,Species,87098,1,True
4956,G003242625,Species,49498,4,False
4957,G003242625,Species,29874,3,False
4958,G003242625,Species,18081,2,False
4959,G003242625,Species,14136,2,True
4960,G003242625,Species,7176,1,False
4961,G003242625,Species,4489,3,True
4962,G003242625,Genus,3097,5,False
4963,G003242625,Kingdom,2095,0,True
4964,G003242625,Species,2034,4,True
4965,G003242625,Genus,1904,4,False
4966,G003242625,Genus,1608,3,False
4967,G003242625,Class,1597,2,False
4968,G003242625,Class,1440,3,False
4969,G003242625,Kingdom,1373,1,True
4970,G003242625,Kingdom,1347,2,True
4971,G003242625,Genus,1321,2,False
4972,G003242625,Species,1214,5,True
4973,G003242625,Class,1206,1,False
4974,G003242625,Class,1156,4,False
4975,G003242625,Class,1101,5,False
4976,G003242625,Kingdom,1082,3,True
4977,G003242625,Family,917,5,False
4978,G003242625,Family,817,4,False
4979,G003242625,Kingdom,792,4,True
4980,G003242625,Family,763,3,False
4981,G003242625,Kingdom,732,5,True
4982,G003242625,Family,689,2,False
4983,G003242625,Genus,687,1,False
4984,G003242625,Phylum,608,2,False
4985,G003242625,Phylum,507,3,False
4986,G003242625,Phylum,483,1,False
4987,G003242625,Order,464,3,False
4988,G003242625,Order,452,5,False
4989,G003242625,Family,425,1,False
4990,G003242625,Order,424,4,False
4991,G003242625,Family,396,0,True
4992,G003242625,Phylum,395,4,False
4993,G003242625,Phylum,394,5,False
4994,G003242625,Order,394,2,False
4995,G003242625,Order,282,1,False
4996,G003242625,Species,217,0,False
4997,G003242625,Class,172,0,False
4998,G003242625,Class,156,0,True
4999,G003242625,Genus,133,0,True
5000,G003242625,Phylum,70,0,True
5001,G003242625,Phylum,70,0,False
5002,G003242625,Genus,55,0,False
5003,G003242625,Family,48,0,False
5004,G003242625,Family,31,1,True
5005,G003242625,Order,30,0,False
5006,G003242625,Phylum,27,5,True
5007,G003242625,Phylum,25,4,True
5008,G003242625,Phylum,23,3,True
5009,G003242625,Genus,22,1,True
5010,G003242625,Phylum,21,1,True
5011,G003242625,Class,18,1,True
5012,G003242625,Phylum,13,2,True
5013,G003242625,Genus,8,2,True
5014,G003242625,Genus,5,3,True
5015,G003242625,Class,4,2,True
5016,G003242625,Order,3,0,True
5017,G003242625,Kingdom,2,5,False
5018,G003242625,Class,2,4,True
5019,G003242625,Family,2,3,True
5020,G003242625,Genus,1,5,True
5021,G003242625,Kingdom,1,4,False
5022,G003242625,Class,1,3,True
5023,G003242625,Kingdom,1,3,False
5024,G003242625,Family,1,2,True
5025,G902619825,Species,183413,0,False
5026,G902619825,Species,99069,1,False
5027,G902619825,Species,68607,5,False
5028,G902619825,Species,43314,2,False
5029,G902619825,Species,34835,4,False
5030,G902619825,Species,29161,3,False
5031,G902619825,Genus,3319,5,False
5032,G902619825,Genus,3314,0,False
5033,G902619825,Kingdom,2128,5,True
5034,G902619825,Genus,1944,4,False
5035,G902619825,Genus,1807,1,False
5036,G902619825,Genus,1782,3,False
5037,G902619825,Genus,1670,2,False
5038,G902619825,Kingdom,1318,4,True
5039,G902619825,Kingdom,1265,3,True
5040,G902619825,Kingdom,1142,1,True
5041,G902619825,Kingdom,1077,2,True
5042,G902619825,Kingdom,759,0,True
5043,G902619825,Phylum,673,5,False
5044,G902619825,Family,508,5,False
5045,G902619825,Family,484,4,False
5046,G902619825,Class,477,5,False
5047,G902619825,Order,452,5,False
5048,G902619825,Family,434,3,False
5049,G902619825,Family,427,2,False
5050,G902619825,Family,426,1,False
5051,G902619825,Class,377,4,False
5052,G902619825,Phylum,357,2,False
5053,G902619825,Class,353,2,False
5054,G902619825,Phylum,328,4,False
5055,G902619825,Class,314,3,False
5056,G902619825,Phylum,301,3,False
5057,G902619825,Order,286,4,False
5058,G902619825,Order,261,3,False
5059,G902619825,Order,254,2,False
5060,G902619825,Phylum,244,1,False
5061,G902619825,Class,227,1,False
5062,G902619825,Order,204,1,False
5063,G902619825,Class,184,3,True
5064,G902619825,Class,178,4,True
5065,G902619825,Class,167,1,True
5066,G902619825,Class,158,2,True
5067,G902619825,Order,135,0,False
5068,G902619825,Family,132,0,False
5069,G902619825,Class,120,5,True
5070,G902619825,Class,118,0,True
5071,G902619825,Class,83,0,False
5072,G902619825,Phylum,61,0,True
5073,G902619825,Phylum,46,0,False
5074,G902619825,Phylum,25,1,True
5075,G902619825,Phylum,11,2,True
5076,G902619825,Phylum,8,5,True
5077,G902619825,Kingdom,4,2,False
5078,G902619825,Phylum,3,3,True
5079,G902619825,Phylum,2,4,True
5080,G002796975,Species,132756,5,False
5081,G002796975,Species,86385,4,False
5082,G002796975,Species,75791,3,False
5083,G002796975,Species,62905,2,False
5084,G002796975,Species,33414,1,False
5085,G002796975,Species,6244,0,False
5086,G002796975,Class,5320,1,True
5087,G002796975,Class,3748,2,True
5088,G002796975,Genus,3671,5,False
5089,G002796975,Genus,3586,2,False
5090,G002796975,Phylum,3473,1,True
5091,G002796975,Genus,3353,3,False
5092,G002796975,Family,3271,2,False
5093,G002796975,Family,2927,1,False
5094,G002796975,Genus,2904,4,False
5095,G002796975,Class,2789,0,True
5096,G002796975,Order,2746,1,False
5097,G002796975,Genus,2675,1,False
5098,G002796975,Phylum,2644,2,True
5099,G002796975,Order,2579,2,False
5100,G002796975,Family,2426,3,False
5101,G002796975,Kingdom,1909,1,True
5102,G002796975,Class,1908,3,True
5103,G002796975,Family,1779,4,False
5104,G002796975,Kingdom,1763,2,True
5105,G002796975,Phylum,1729,0,True
5106,G002796975,Order,1639,3,False
5107,G002796975,Family,1624,5,False
5108,G002796975,Phylum,1359,3,True
5109,G002796975,Order,1153,0,False
5110,G002796975,Kingdom,1114,3,True
5111,G002796975,Family,1019,0,False
5112,G002796975,Order,957,4,False
5113,G002796975,Class,914,2,False
5114,G002796975,Kingdom,818,0,True
5115,G002796975,Class,784,4,True
5116,G002796975,Kingdom,770,4,True
5117,G002796975,Genus,757,0,False
5118,G002796975,Class,752,3,False
5119,G002796975,Kingdom,736,5,True
5120,G002796975,Order,719,5,False
5121,G002796975,Phylum,687,4,True
5122,G002796975,Class,661,5,False
5123,G002796975,Class,629,4,False
5124,G002796975,Class,595,1,False
5125,G002796975,Class,404,5,True
5126,G002796975,Family,367,1,True
5127,G002796975,Phylum,309,5,True
5128,G002796975,Family,308,2,True
5129,G002796975,Phylum,215,5,False
5130,G002796975,Family,191,0,True
5131,G002796975,Family,179,3,True
5132,G002796975,Phylum,166,4,False
5133,G002796975,Class,162,0,False
5134,G002796975,Phylum,117,3,False
5135,G002796975,Order,117,1,True
5136,G002796975,Order,108,2,True
5137,G002796975,Family,100,4,True
5138,G002796975,Phylum,92,2,False
5139,G002796975,Order,66,0,True
5140,G002796975,Phylum,60,1,False
5141,G002796975,Order,45,3,True
5142,G002796975,Family,37,5,True
5143,G002796975,Phylum,26,0,False
5144,G002796975,Order,15,5,True
5145,G002796975,Order,11,4,True
5146,G002796975,Kingdom,1,1,False
5147,G002396305,Species,70754,5,False
5148,G002396305,Species,59030,4,False
5149,G002396305,Species,57383,3,False
5150,G002396305,Species,45702,2,False
5151,G002396305,Species,24361,1,False
5152,G002396305,Genus,9997,2,True
5153,G002396305,Genus,8707,3,True
5154,G002396305,Species,8341,0,False
5155,G002396305,Genus,7505,1,True
5156,G002396305,Genus,6340,4,True
5157,G002396305,Genus,4615,0,True
5158,G002396305,Genus,3673,5,True
5159,G002396305,Genus,2918,5,False
5160,G002396305,Genus,2588,4,False
5161,G002396305,Genus,2500,3,False
5162,G002396305,Genus,1898,2,False
5163,G002396305,Genus,1036,1,False
5164,G002396305,Kingdom,999,2,True
5165,G002396305,Kingdom,945,1,True
5166,G002396305,Kingdom,796,3,True
5167,G002396305,Kingdom,783,5,True
5168,G002396305,Kingdom,713,0,True
5169,G002396305,Kingdom,697,4,True
5170,G002396305,Order,508,0,True
5171,G002396305,Order,498,1,True
5172,G002396305,Family,496,5,False
5173,G002396305,Family,482,3,False
5174,G002396305,Family,445,4,False
5175,G002396305,Order,403,2,True
5176,G002396305,Family,395,2,False
5177,G002396305,Genus,381,0,False
5178,G002396305,Class,341,2,False
5179,G002396305,Class,337,5,False
5180,G002396305,Class,327,3,False
5181,G002396305,Class,289,4,False
5182,G002396305,Phylum,276,5,False
5183,G002396305,Order,264,5,False
5184,G002396305,Phylum,253,4,False
5185,G002396305,Family,240,3,True
5186,G002396305,Phylum,230,3,False
5187,G002396305,Order,214,3,True
5188,G002396305,Family,213,1,False
5189,G002396305,Order,209,3,False
5190,G002396305,Order,204,4,False
5191,G002396305,Phylum,191,3,True
5192,G002396305,Phylum,188,5,True
5193,G002396305,Family,188,2,True
5194,G002396305,Phylum,186,1,True
5195,G002396305,Phylum,180,2,False
5196,G002396305,Class,180,1,False
5197,G002396305,Phylum,174,2,True
5198,G002396305,Phylum,152,4,True
5199,G002396305,Order,148,2,False
5200,G002396305,Family,130,4,True
5201,G002396305,Family,128,5,True
5202,G002396305,Family,125,1,True
5203,G002396305,Phylum,119,1,False
5204,G002396305,Family,107,0,True
5205,G002396305,Phylum,91,0,True
5206,G002396305,Order,75,4,True
5207,G002396305,Order,70,1,False
5208,G002396305,Order,56,5,True
5209,G002396305,Phylum,40,0,False
5210,G002396305,Family,37,0,False
5211,G002396305,Class,33,0,False
5212,G002396305,Class,16,3,True
5213,G002396305,Class,15,2,True
5214,G002396305,Class,8,4,True
5215,G002396305,Class,8,0,True
5216,G002396305,Class,5,5,True
5217,G002396305,Kingdom,1,5,False
5218,G002396305,Class,1,1,True
5219,G002396305,Order,1,0,False
5220,G001045525,Species,1354726,0,True
5221,G001045525,Species,62118,1,True
5222,G001045525,Species,24375,5,False
5223,G001045525,Species,12675,4,False
5224,G001045525,Species,7623,3,False
5225,G001045525,Species,6213,2,True
5226,G001045525,Species,3747,2,False
5227,G001045525,Species,2183,3,True
5228,G001045525,Species,1506,1,False
5229,G001045525,Kingdom,1204,0,True
5230,G001045525,Genus,1150,5,False
5231,G001045525,Species,1039,4,True
5232,G001045525,Genus,706,4,False
5233,G001045525,Kingdom,593,5,True
5234,G001045525,Species,561,5,True
5235,G001045525,Genus,523,3,False
5236,G001045525,Kingdom,443,1,True
5237,G001045525,Kingdom,415,4,True
5238,G001045525,Genus,351,2,False
5239,G001045525,Kingdom,347,3,True
5240,G001045525,Kingdom,294,2,True
5241,G001045525,Phylum,291,5,False
5242,G001045525,Phylum,248,4,False
5243,G001045525,Order,205,5,False
5244,G001045525,Family,193,5,False
5245,G001045525,Class,177,5,False
5246,G001045525,Genus,173,1,False
5247,G001045525,Phylum,169,3,False
5248,G001045525,Class,160,4,False
5249,G001045525,Phylum,159,2,False
5250,G001045525,Family,142,4,False
5251,G001045525,Family,141,3,False
5252,G001045525,Class,132,3,False
5253,G001045525,Order,123,4,False
5254,G001045525,Class,121,2,False
5255,G001045525,Family,105,2,False
5256,G001045525,Family,103,1,False
5257,G001045525,Class,103,1,False
5258,G001045525,Genus,102,0,True
5259,G001045525,Order,100,3,False
5260,G001045525,Order,94,2,False
5261,G001045525,Phylum,92,1,False
5262,G001045525,Order,54,1,False
5263,G001045525,Phylum,40,0,True
5264,G001045525,Phylum,26,0,False
5265,G001045525,Family,23,0,False
5266,G001045525,Family,16,0,True
5267,G001045525,Class,15,0,False
5268,G001045525,Genus,13,0,False
5269,G001045525,Species,9,0,False
5270,G001045525,Order,7,0,False
5271,G001045525,Class,6,0,True
5272,G001045525,Genus,5,1,True
5273,G001045525,Order,3,0,True
5274,G001045525,Kingdom,2,5,False
5275,G001045525,Genus,2,3,True
5276,G001045525,Kingdom,1,3,False
5277,G001045525,Family,1,1,True
5278,G001045525,Class,1,1,True
5279,G012032775,Species,70144,5,False
5280,G012032775,Species,34144,4,False
5281,G012032775,Species,22437,3,False
5282,G012032775,Species,13190,2,False
5283,G012032775,Species,5006,1,False
5284,G012032775,Genus,2578,5,False
5285,G012032775,Genus,2003,4,False
5286,G012032775,Genus,1777,3,False
5287,G012032775,Genus,1235,2,False
5288,G012032775,Species,877,0,False
5289,G012032775,Kingdom,673,5,True
5290,G012032775,Kingdom,672,3,True
5291,G012032775,Kingdom,649,2,True
5292,G012032775,Genus,642,1,False
5293,G012032775,Family,621,5,False
5294,G012032775,Kingdom,578,4,True
5295,G012032775,Class,514,5,False
5296,G012032775,Kingdom,512,1,True
5297,G012032775,Class,505,3,False
5298,G012032775,Class,500,2,False
5299,G012032775,Class,464,4,False
5300,G012032775,Family,421,4,False
5301,G012032775,Family,388,3,False
5302,G012032775,Phylum,369,5,False
5303,G012032775,Phylum,364,2,False
5304,G012032775,Phylum,350,3,False
5305,G012032775,Order,345,5,False
